web-scraper-order,web-scraper-start-url,genre,genre-href,book,book-href,title,author,description,rating,total_rating,list_genre
"1669190532-1409","https://www.goodreads.com/genres","Music","https://www.goodreads.com/genres/music","","https://www.goodreads.com/book/show/60660489-book-of-extraordinary-tragedies","Book of Extraordinary Tragedies","Joe Meno","Aleksandar and Isobel are siblings and former classical music prodigies, once destined for greatness. As the only Eastern European family growing up on their block on the far South Side of Chicago, the pair were inseparable until each was forced to confront the absurdity of tragedy at an early age: Aleks lives with hearing loss, while Isobel struggles with preposterous expectations from herself and her family.

Both now in their twenties, they find themselves encountering ridiculous jobs, unfulfilling romantic relationships, and the outrageousness of ordinary life. Doomed by fate, a family history of failure, an odd mother, an absent father, and a younger brother with a peculiar fondness for catastrophes, the two siblings have all but given up.

But when an illness forces Isobel to move back into the family home with her three-year-old daughter, everything changes for Aleks. Over the course of several months, he becomes deeply involved in the endless challenges that surround his relatives. Once Isobel begins playing cello again and announces her intention to audition for an amateur symphony, Aleks comes to see a world of possibility and wonder in the lives of his extraordinarily complicated family.

Told in Aleks's exuberant voice, and full of as much comedy as tragedy, this entertaining novel asks, Is it ever truly possible to separate our fates from those we've come to love?","4.15","89 ratings","[{""list_genre"":""Fiction""},{""list_genre"":""Contemporary""},{""list_genre"":""Music""},{""list_genre"":""Literary Fiction""}]"
"1669190535-1410","https://www.goodreads.com/genres","Music","https://www.goodreads.com/genres/music","","https://www.goodreads.com/book/show/60098290-chokepoint-capitalism","Chokepoint Capitalism: How Big Tech and Big Content Captured Creative Labor Markets and How We'll Win Them Back","Rebecca Giblin","A call to action for the creative class and labor movement to rally against the power of Big Tech and Big Media


Corporate concentration has breached the stratosphere, as have corporate profits. An ever-expanding constellation of industries are now monopolies (where sellers have excessive power over buyers) or monopsonies (where buyers hold the whip hand over sellers)--or both.

In Culture Heist, scholar Rebecca Giblin and writer and activist Cory Doctorow argue that thanks to ""chokepoint capitalism,"" exploitative businesses create insurmountable barriers to competition that enable them to capture value that rightfully belongs to others. All workers are weakened by this, but the problem is especially well-illustrated by the plight of creative workers. From Amazon's role in radically changing publishing's economics, to the influence of Spotify in leveraging digital rights management, these few vicious monopsonists have lobbied for more barriers for new entrants.

By analyzing book publishing and news, live music and music streaming, screenwriting, radio and more, Giblin and Doctorow first deftly show how powerful corporations construct ""anti-competitive flywheels"" designed to lock in users and suppliers, make their markets hostile to new entrants, and then force workers and suppliers to accept unfairly low prices.

In the book's second half, Giblin and Doctorow explain how to batter through those chokepoints, with tools ranging from transparency rights to collective action and ownership, radical interoperability, contract terminations, job guarantees, and minimum wages for creative work. 
Culture Heist is a call to workers of all sectors to unite to help smash these chokepoints and take back the power and profit that's been siphoned away--before it's too late.","4.47","97 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""Economics""},{""list_genre"":""Politics""},{""list_genre"":""Business""},{""list_genre"":""Technology""},{""list_genre"":""Finance""},{""list_genre"":""Audiobook""},{""list_genre"":""...more""}]"
"1669190538-1411","https://www.goodreads.com/genres","Music","https://www.goodreads.com/genres/music","","https://www.goodreads.com/book/show/59851730-faith-hope-and-carnage","Faith, Hope and Carnage","Nick Cave","Faith, Hope and Carnage is a book about Nick Cave’s inner life, created from over forty hours of intimate conversations with Sean O’Hagan, it is a profoundly thoughtful exploration, in Cave’s own words, of what really drives his life and creativity.

The book examines questions of faith, art, music, freedom, grief and love. It draws candidly on Cave’s life, from his early childhood to the present day, his loves, his work ethic and his dramatic transformation in recent years.

From a place of considered reflection, Faith, Hope and Carnage offers ladders of hope and inspiration from a true creative visionary.","4.50","668 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""Music""},{""list_genre"":""Memoir""},{""list_genre"":""Biography""},{""list_genre"":""Audiobook""},{""list_genre"":""Biography Memoir""},{""list_genre"":""Art""},{""list_genre"":""...more""}]"
"1669190542-1412","https://www.goodreads.com/genres","Music","https://www.goodreads.com/genres/music","","https://www.goodreads.com/book/show/60468334-the-sporty-one","The Sporty One: My Life as a Spice Girl","Melanie Chisholm","An intimate memoir from international pop star Melanie Chisholm--better known as Mel C. or Sporty Spice--chronicling her trajectory from small-town girl to overnight icon as part of the Spice Girls.

 25 years ago, The Spice Girls, a girl band that began after five women answered an ad in the paper, released their first single. 'Wannabe' became a hit and from that moment and, almost overnight, Melanie Chisholm went from small town girl to Sporty Spice, part of one of the biggest music groups in history. 

 Beginning in her bedroom in the north-west of England dreaming of performing on stage, THE SPORTY ONE follows the meteoric rise of the Melanie and The Spice Girls, from the incredible highs of becoming one of the world’s most recognizable popstars – playing at Wembley, conquering the BRITs, closing the Olympics – to the difficult lows. For the first time ever, Melanie talks about the pressures of fame, the shaming and bullying she experienced, the struggles she has had with her body image and mental health, and the difficulty of finding yourself when the whole world knows your name. 

 THE SPORTY ONE is an incredible story of resilience, hope and how you can find your power.","4.15","762 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""Memoir""},{""list_genre"":""Audiobook""},{""list_genre"":""Music""},{""list_genre"":""Biography""},{""list_genre"":""Autobiography""},{""list_genre"":""Biography Memoir""},{""list_genre"":""...more""}]"
"1669190545-1413","https://www.goodreads.com/genres","Music","https://www.goodreads.com/genres/music","","https://www.goodreads.com/book/show/60048960-sweet-soft-plenty-rhythm","Sweet, Soft, Plenty Rhythm","Laura Warrell","""An ensemble-cast novel about the perennial temptations of dangerous love, following a jazz musician and the multiple women-some charmed by him, others scorned-who find the power of their own voices in this thrilling debut It's 2013, and Circus Palmer, a forty-year-old Boston-based trumpet player and old-school ladies man, lives for his music, and refuses to be tied down. Before a gig in Miami, he learns that the woman who is secretly closest to his heart, the free-spirited drummer Maggie, is pregnant by him. He flees instead of facing the necessary conversation, setting off a chain of interlocking revelations from the various women in his life. Most notable among them is his teenage daughter Koko, who idolizes him; she's awakening to her own sexuality even as her mentally fragile mother struggles to overcome her long failed marriage and rejection by Circus. Delivering a lush orchestration of diverse female voices, Warrell spins a provocative, soulful and gripping story of passion and risk, fathers and daughters, wives and single women, and finally hope and reconciliation, in answer to the age-old question: how do we find belonging when love is unrequited?""--","3.66","286 ratings","[{""list_genre"":""Fiction""},{""list_genre"":""Contemporary""},{""list_genre"":""Romance""},{""list_genre"":""Literary Fiction""},{""list_genre"":""African American""},{""list_genre"":""Music""},{""list_genre"":""Adult Fiction""},{""list_genre"":""...more""}]"
"1669190548-1414","https://www.goodreads.com/genres","Music","https://www.goodreads.com/genres/music","","https://www.goodreads.com/book/show/61854281-sk-ra-i-wieki-na-wieki-moja-historia-metalu","Skóra i ćwieki na wieki. Moja historia metalu","Jarek Szubrycht","Dojrzewanie w Polsce lat osiemdziesiątych i dziewięćdziesiątych nie należało do najłatwiejszych, a żeby przetrwać w głównym nurcie, trzeba było dać się ponieść któremuś z potężnych żywiołów: Polskiej Rzeczpospolitej Ludowej, a później chaosowi raczkującego kapitalizmu, albo Kościołowi. A co z tymi, którzy chcieli iść własną ścieżką?

Jarek Szubrycht od nastoletnich lat wiedział, że jego drogą jest metal. A metal to nie tylko muzyka – to styl życia (skóra i ćwieki na wieki!), dyscyplina sportowa (w której konkuruje się o najbardziej ekstremalne brzmienie, najbardziej radykalne postawy i najbardziej kuriozalne opinie), grupa terapeutyczna (na długo przed internetem) i szkoła kreatywności (bo kto by wiedział, po co się mydli znaczki albo jak wyszywa się logo zespołu na podartej jeansowej katanie?).

Skóra i ćwieki na wieki to dowcipna i błyskotliwa kronika dorastania w „ekstremalnych czasach wymagających ekstremalnych reakcji”, której soundtrackiem jest metal. Szubrycht zręcznie przeplata historie pionierów gatunku ze swoim własnym doświadczeniem fana, redaktora zinów i metalowego wokalisty. To także uniwersalna opowieść o miłości do muzyki, porywająca nie tylko tych, których życie jest heavy.","4.35","26 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""Music""}]"
"1669190551-1415","https://www.goodreads.com/genres","Music","https://www.goodreads.com/genres/music","","https://www.goodreads.com/book/show/60306047-build-a-house","Build a House","Rhiannon Giddens","Grammy Award winner Rhiannon Giddens celebrates Black history and culture in her unflinching, uplifting, and gorgeously illustrated picture book debut. 

 I learned your words and wrote my song. I put my story down. 

As an acclaimed musician, singer, songwriter, and cofounder of the traditional African American string band the Carolina Chocolate Drops, Rhiannon Giddens has long used her art to mine America’s musical past and manifest its future, passionately recovering lost voices and reconstructing a nation’s musical heritage. Written as a song to commemorate the 155th anniversary of Juneteenth—which was originally performed with famed cellist Yo-Yo Ma—and paired here with bold illustrations by painter Monica Mikai, Build a House tells the moving story of a people who would not be moved and the music that sustained them. Steeped in sorrow and joy, resilience and resolve, turmoil and transcendence, this dramatic debut offers a proud view of history and a vital message for readers of all ages: honor your heritage, express your truth, and let your voice soar, even—or perhaps especially—when your heart is heaviest.","4.40","78 ratings","[{""list_genre"":""Picture Books""},{""list_genre"":""African American""},{""list_genre"":""History""},{""list_genre"":""Music""},{""list_genre"":""Childrens""}]"
"1669190555-1416","https://www.goodreads.com/genres","Music","https://www.goodreads.com/genres/music","","https://www.goodreads.com/book/show/60609580-black-country-music","Black Country Music: Listening for Revolutions","Francesca T. Royster","After a century of racist whitewashing, country music is finally reckoning with its relationship to Black people. In this timely work—the first book on Black country music by a Black writer—Francesca Royster uncovers the Black performers and fans, including herself, who are exploring the pleasures and possibilities of the genre.

Informed by queer theory and Black feminist scholarship, Royster’s book elucidates the roots of the current moment found in records like Tina Turner’s first solo album, Tina Turns the Country On! She reckons with Black “bros” Charley Pride and Darius Rucker, then chases ghosts into the future with Valerie June. Indeed, it is the imagination of Royster and her artists that make this music so exciting for a genre that has long been obsessed with the past. The futures conjured by June and others can be melancholy, and are not free of racism, but by centering Black folk Royster begins to understand what her daughter hears in the banjo music of Our Native Daughters and the trap beat of Lil Nas X’s “Old Town Road.” A Black person claiming country music may still feel a bit like a queer person coming out, but, collectively, Black artists and fans are changing what country music looks and sounds like—and who gets to love it.","4.47","15 ratings","[{""list_genre"":""Music""},{""list_genre"":""Nonfiction""},{""list_genre"":""History""}]"
"1669190558-1417","https://www.goodreads.com/genres","Music","https://www.goodreads.com/genres/music","","https://www.goodreads.com/book/show/61293991-hidden-blade","Hidden Blade","Kaje Harper","Sometimes willpower isn't enough.

Cam 

Social anxiety's been my constant companion for twenty-three years, sometimes in the background, sometimes silencing me and yanking my guts out in the nearest trash can. No matter how much I love playing music, I'm never going to get up on a stage and perform in front of a crowd. But since I met Erik, and was asked to join his band Hellsbane, that knowledge hurts worse. 

No heart (even Erik's) or dick (even Erik's) is big enough to carry me past my limits, but God, I wish there was a way.

Erik

Life's damned unfair when a guy with the voice of a hard-rock angel and a songwriting talent like Cam's can only post anonymous videos online. But you can't cure anxiety with wanting, or willpower. My drummer needs to quit trying to push Cam onstage with us before he breaks. 

Rocktoberfest's still our goal, and touring with Hellsbane was my only ambition, until I met Cam. Now I can't have everything I love in one place, but dammit, I wish there was a way.

A first-times, life challenges, coming out, rockstar romance. 

Hidden Blade is part of the multi-author The Road to Rocktoberfest 2022 series. Each book can be read as a standalone, but why not read them all and see who hits the stage next? Hot rockstars and the men who love them, what more could you ask for? Kick back, load up your kindle and enjoy the men of Rocktoberfest!","4.29","133 ratings","[{""list_genre"":""M M Romance""},{""list_genre"":""Contemporary""},{""list_genre"":""Romance""},{""list_genre"":""Musicians""},{""list_genre"":""LGBT""},{""list_genre"":""Disability""},{""list_genre"":""Music""},{""list_genre"":""...more""}]"
"1669190561-1418","https://www.goodreads.com/genres","Music","https://www.goodreads.com/genres/music","","https://www.goodreads.com/book/show/60402664-maybe-we-ll-make-it","Maybe We'll Make It: A Memoir","Margo  Price","When Margo Price was nineteen years old, she dropped out of college and moved to Nashville to become a musician. She busked on the street, played open mics, and even threw out her TV so that she would do nothing but write songs. She met Jeremy Ivey, a fellow musician who would become her closest collaborator and her husband. But after working on their craft for more than a decade, Price and Ivey had no label, no band, and plenty of heartache.

Maybe We’ll Make It is a memoir of loss, motherhood, and the search for artistic freedom in the midst of the agony experienced by so many aspiring musicians: bad gigs and long tours, rejection and sexual harassment, too much drinking and barely enough money to live on. Price, though, refused to break, and turned her lowest moments into the classic country songs that eventually comprised the debut album that launched her career. In the authentic voice hailed by Pitchfork for tackling ""Steinbeck-sized issues with no-bullshit humility,"" Price shares the stories that became songs, and the small acts of love and camaraderie it takes to survive in a music industry that is often unkind to women. Now a Grammy-nominated “Best New Artist,” Price tells a love story of music, collaboration, and the struggle to build a career while trying to maintain her singular voice and style.","4.39","154 ratings","[{""list_genre"":""Music""},{""list_genre"":""Memoir""},{""list_genre"":""Nonfiction""},{""list_genre"":""Audiobook""},{""list_genre"":""Biography""},{""list_genre"":""Biography Memoir""}]"
"1669190564-1419","https://www.goodreads.com/genres","Music","https://www.goodreads.com/genres/music","","https://www.goodreads.com/book/show/61997979-lost-track","Lost Track","Heidi Hutchinson","Sabine Debois likes her wine pink and her life predictable. As a private tutor for the rich and famous, she doesn’t get starstruck. But when a tattooed espresso fiend saves her from death by sweater, she’s a little bit… grateful. That’s all. Just grateful. 

Sunshine Capone just had the best album of his career, and then his girlfriend burned down his house. Well, his ex-girlfriend now. So he moved to Chicago to focus on his music and avoid the drama of relationships. 

He should not be creating any excuse to hang out with the sweet teacher with the hazel eyes and bright smile. She doesn’t need his kind of confusion in her life.

But Sabine’s about to teach this superstar a thing or two about peace, love, and understanding.

Lost Track is a full-length contemporary romance and can be read as a standalone. Book #5 in the Common Threads series, Seduction in the City World, Penny Reid Book Universe.","4.36","294 ratings","[{""list_genre"":""Romance""},{""list_genre"":""Contemporary""},{""list_genre"":""Contemporary Romance""},{""list_genre"":""Music""},{""list_genre"":""Chick Lit""}]"
"1669190568-1420","https://www.goodreads.com/genres","Music","https://www.goodreads.com/genres/music","","https://www.goodreads.com/book/show/60099223-anne-of-greenville","Anne of Greenville","Mariko Tamaki","This is the story of how I became Anne of Greenville. It’s also the story of how I found my true true, and how I needed to maybe come to Greenville, of all places, to make that happen.


  
    

  
In this modern reimagining of Anne of Green Gables, Anne is an ABBA-loving singer/actor/writer of disco-operas, queer, Japanese-American who longs to be understood for her artistic genius. Recently relocated to middle-of-nowhere Greenville and starting at a new school, Anne has a tendency to A) fall in love quickly, deeply, and effervescently and B) fly off the handle in the face of jerks. Both personality quirks quickly come into play when the soccer team boos the premiere of her disco performance, which—in a roundabout way—introduces her to her new BFF, Berry, and she soon after meets the girl of her dreams, Gilly.

Falling quickly into that age-old trap of ignoring the best friend for the new crush, Anne soon becomes embroiled in a series of dramatic and unfortunate events, and quickly finds herself wrapped up in a love triangle she never expected. Is she MTB with Gilly? Or is Berry her true soul mate? Only time (or 304 pages) will tell.
  
    

  

  


In this coming-of-age novel by fan-favorite author Mariko Tamaki, see the classic tale in a whole new light. Refreshingly bold and unapologetically unique, Anne of Greenville will make you want to stand up and sing!","3.56","197 ratings","[{""list_genre"":""Young Adult""},{""list_genre"":""Contemporary""},{""list_genre"":""LGBT""},{""list_genre"":""Retellings""},{""list_genre"":""Romance""},{""list_genre"":""Fiction""},{""list_genre"":""Lesbian""},{""list_genre"":""...more""}]"
"1669190571-1421","https://www.goodreads.com/genres","Music","https://www.goodreads.com/genres/music","","https://www.goodreads.com/book/show/60427057-mirror-in-the-sky","Mirror in the Sky: The Life and Music of Stevie Nicks","Simon Morrison","A stunning musical biography of Stevie Nicks that paints a portrait of an artist, not a caricature of a superstar.

 Reflective and expansive, Mirror in the Sky situates Stevie Nicks as one of the finest songwriters of the twentieth century.

 This biography from distinguished music historian Simon Morrison examines Nicks as a singer and songwriter before and beyond her career with Fleetwood Mac, from the Arizona landscape of her childhood to the strobe-lit Night of 1000 Stevies celebrations.

 The book uniquely:
Analyzes Nicks's craft—the grain of her voice, the poetry of her lyrics, the melodic and harmonic syntax of her songs.
Identifies the American folk and country influences on her musical imagination that place her within a distinctly American tradition of women songwriters.
Draws from oral histories and surprising archival discoveries to connect Nicks's story to those of California's above- and underground music industries, innovations in recording technology, and gendered restrictions.","3.79","33 ratings","[{""list_genre"":""Biography""},{""list_genre"":""Nonfiction""},{""list_genre"":""Music""},{""list_genre"":""Memoir""}]"
"1669190575-1422","https://www.goodreads.com/genres","Music","https://www.goodreads.com/genres/music","","https://www.goodreads.com/book/show/60324252-the-lost-melody","The Lost Melody","Joanna Davidson Politano","When concert pianist Vivienne Mourdant's father dies, he leaves to her the care of an adult ward she knew nothing about. The woman is supposedly a patient at Hurstwell Asylum. The woman's portrait is shockingly familiar to Vivienne, so when the asylum claims she was never a patient there, Vivienne is compelled to discover what happened to the figure she remembers from childhood dreams.

The longer she lingers in the deep shadows and forgotten towers at Hurstwell, the fuzzier the line between sanity and madness becomes. She hears music no one else does, receives strange missives with rose petals between the pages, and untangles far more than is safe for her to know. But can she uncover the truth about the mysterious woman she seeks? And is there anyone at Hurstwell she can trust with her suspicions?

Fan-favorite Joanna Davidson Politano casts a delightful spell with this lyrical look into the nature of women's independence and artistic expression during the Victorian era--and now.","4.57","256 ratings","[{""list_genre"":""Historical Fiction""},{""list_genre"":""Christian Fiction""},{""list_genre"":""Romance""},{""list_genre"":""Historical Romance""},{""list_genre"":""Victorian""},{""list_genre"":""Historical""},{""list_genre"":""Christian""},{""list_genre"":""...more""}]"
"1669190582-1423","https://www.goodreads.com/genres","Memoir","https://www.goodreads.com/genres/memoir","","https://www.goodreads.com/book/show/7815.The_Year_of_Magical_Thinking","The Year of Magical Thinking","Joan Didion","'An act of consummate literary bravery, a writer known for her clarity allowing us to watch her mind as it becomes clouded with grief.'

From one of America's iconic writers, a stunning book of electric honesty and passion. Joan Didion explores an intensely personal yet universal experience: a portrait of a marriage–and a life, in good times and bad–that will speak to anyone who has ever loved a husband or wife or child.

Several days before Christmas 2003, John Gregory Dunne and Joan Didion saw their only daughter, Quintana, fall ill with what seemed at first flu, then pneumonia, then complete septic shock. She was put into an induced coma and placed on life support. Days later–the night before New Year's Eve–the Dunnes were just sitting down to dinner after visiting the hospital when John Gregory Dunne suffered a massive and fatal coronary. In a second, this close, symbiotic partnership of forty years was over. Four weeks later, their daughter pulled through. Two months after that, arriving at LAX, she collapsed and underwent six hours of brain surgery at UCLA Medical Center to relieve a massive hematoma.

This powerful book is Didion's attempt to make sense of the ""weeks and then months that cut loose any fixed idea I ever had about death, about illness . . . about marriage and children and memory . . . about the shallowness of sanity, about life itself.""","3.92","197,131 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""Memoir""},{""list_genre"":""Biography""},{""list_genre"":""Biography Memoir""},{""list_genre"":""Audiobook""},{""list_genre"":""Death""},{""list_genre"":""Autobiography""},{""list_genre"":""...more""}]"
"1669190586-1424","https://www.goodreads.com/genres","Memoir","https://www.goodreads.com/genres/memoir","","https://www.goodreads.com/book/show/10335308-is-everyone-hanging-out-without-me","Is Everyone Hanging Out Without Me?","Mindy Kaling","Mindy Kaling has lived many lives: the obedient child of immigrant professionals, a timid chubster afraid of her own bike, a Ben Affleck - impersonating Off-Broadway performer and playwright, and, finally, a comedy writer and actress prone to starting fights with her friends and coworkers with the sentence ""Can I just say one last thing about this, and then I swear I'll shut up about it?"" 

Perhaps you want to know what Mindy thinks makes a great best friend (someone who will fill your prescription in the middle of the night), or what makes a great guy (one who is aware of all elderly people in any room at any time and acts accordingly), or what is the perfect amount of fame (so famous you can never get convicted of murder in a court of law), or how to maintain a trim figure (you will not find that information in these pages). If so, you've come to the right book, mostly!

In Is Everyone Hanging Out Without Me?, Mindy invites readers on a tour of her life and her unscientific observations on romance, friendship, and Hollywood, with several conveniently placed stopping points for you to run errands and make phone calls. Mindy Kaling really is just a Girl Next Door - not so much literally anywhere in the continental United States, but definitely if you live in India or Sri Lanka.","3.86","470,197 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""Memoir""},{""list_genre"":""Humor""},{""list_genre"":""Audiobook""},{""list_genre"":""Biography""},{""list_genre"":""Comedy""},{""list_genre"":""Biography Memoir""},{""list_genre"":""...more""}]"
"1669190589-1425","https://www.goodreads.com/genres","Memoir","https://www.goodreads.com/genres/memoir","","https://www.goodreads.com/book/show/27161156-hillbilly-elegy","Hillbilly Elegy: A Memoir of a Family and Culture in Crisis","J.D. Vance","Hillbilly Elegy is a passionate and personal analysis of a culture in crisis—that of white working-class Americans. The disintegration of this group, a process that has been slowly occurring now for more than forty years, has been reported with growing frequency and alarm, but has never before been written about as searingly from the inside. J. D. Vance tells the true story of what a social, regional, and class decline feels like when you were born with it hung around your neck.

The Vance family story begins hopefully in postwar America. J. D.’s grandparents were “dirt poor and in love,” and moved north from Kentucky’s Appalachia region to Ohio in the hopes of escaping the dreadful poverty around them. They raised a middle-class family, and eventually one of their grandchildren would graduate from Yale Law School, a conventional marker of success in achieving generational upward mobility. But as the family saga of Hillbilly Elegy plays out, we learn that J.D.'s grandparents, aunt, uncle, sister, and, most of all, his mother struggled profoundly with the demands of their new middle-class life, never fully escaping the legacy of abuse, alcoholism, poverty, and trauma so characteristic of their part of America. With piercing honesty, Vance shows how he himself still carries around the demons of his chaotic family history.

A deeply moving memoir, with its share of humor and vividly colorful figures, Hillbilly Elegy is the story of how upward mobility really feels. And it is an urgent and troubling meditation on the loss of the American dream for a large segment of this country.","3.88","380,903 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""Memoir""},{""list_genre"":""Biography""},{""list_genre"":""Audiobook""},{""list_genre"":""Politics""},{""list_genre"":""Biography Memoir""},{""list_genre"":""Sociology""},{""list_genre"":""...more""}]"
"1669190593-1426","https://www.goodreads.com/genres","Memoir","https://www.goodreads.com/genres/memoir","","https://www.goodreads.com/book/show/20910157-yes-please","Yes Please","Amy Poehler","In Amy Poehler’s highly anticipated first book, Yes Please, she offers up a big juicy stew of personal stories, funny bits on sex and love and friendship and parenthood and real life advice (some useful, some not so much), like when to be funny and when to be serious. Powered by Amy’s charming and hilarious, biting yet wise voice, Yes Please is a book full of words to live by.","3.84","489,490 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""Memoir""},{""list_genre"":""Humor""},{""list_genre"":""Audiobook""},{""list_genre"":""Biography""},{""list_genre"":""Comedy""},{""list_genre"":""Autobiography""},{""list_genre"":""...more""}]"
"1669190596-1427","https://www.goodreads.com/genres","Memoir","https://www.goodreads.com/genres/memoir","","https://www.goodreads.com/book/show/25899336-when-breath-becomes-air","When Breath Becomes Air","Paul Kalanithi","For readers of Atul Gawande, Andrew Solomon, and Anne Lamott, a profoundly moving, exquisitely observed memoir by a young neurosurgeon faced with a terminal cancer diagnosis who attempts to answer the question 'What makes a life worth living?'

At the age of thirty-six, on the verge of completing a decade's worth of training as a neurosurgeon, Paul Kalanithi was diagnosed with stage IV lung cancer. One day he was a doctor treating the dying, and the next he was a patient struggling to live. And just like that, the future he and his wife had imagined evaporated. When Breath Becomes Air chronicles Kalanithi's transformation from a naïve medical student ""possessed,"" as he wrote, ""by the question of what, given that all organisms die, makes a virtuous and meaningful life"" into a neurosurgeon at Stanford working in the brain, the most critical place for human identity, and finally into a patient and new father confronting his own mortality. 

What makes life worth living in the face of death? What do you do when the future, no longer a ladder toward your goals in life, flattens out into a perpetual present? What does it mean to have a child, to nurture a new life as another fades away? These are some of the questions Kalanithi wrestles with in this profoundly moving, exquisitely observed memoir. 

Paul Kalanithi died in March 2015, while working on this book, yet his words live on as a guide and a gift to us all. ""I began to realize that coming face to face with my own mortality, in a sense, had changed nothing and everything,"" he wrote. ""Seven words from Samuel Beckett began to repeat in my head: 'I can't go on. I'll go on.'"" When Breath Becomes Air is an unforgettable, life-affirming reflection on the challenge of facing death and on the relationship between doctor and patient, from a brilliant writer who became both.","4.38","554,794 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""Memoir""},{""list_genre"":""Biography""},{""list_genre"":""Medicine""},{""list_genre"":""Medical""},{""list_genre"":""Audiobook""},{""list_genre"":""Autobiography""},{""list_genre"":""...more""}]"
"1669190600-1428","https://www.goodreads.com/genres","Memoir","https://www.goodreads.com/genres/memoir","","https://www.goodreads.com/book/show/9418327-bossypants","Bossypants","Tina Fey","Before Liz Lemon, before ""Weekend Update,"" before ""Sarah Palin,"" Tina Fey was just a young girl with a dream: a recurring stress dream that she was being chased through a local airport by her middle-school gym teacher. She also had a dream that one day she would be a comedian on TV.

She has seen both these dreams come true.

At last, Tina Fey's story can be told. From her youthful days as a vicious nerd to her tour of duty on Saturday Night Live; from her passionately halfhearted pursuit of physical beauty to her life as a mother eating things off the floor; from her one-sided college romance to her nearly fatal honeymoon—from the beginning of this paragraph to this final sentence.

Tina Fey reveals all, and proves what we've all suspected: you're no one until someone calls you bossy.","3.96","946,158 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""Memoir""},{""list_genre"":""Humor""},{""list_genre"":""Biography""},{""list_genre"":""Audiobook""},{""list_genre"":""Comedy""},{""list_genre"":""Autobiography""},{""list_genre"":""...more""}]"
"1669190603-1429","https://www.goodreads.com/genres","Memoir","https://www.goodreads.com/genres/memoir","","https://www.goodreads.com/book/show/29780253-born-a-crime","Born a Crime: Stories From a South African Childhood","Trevor Noah","The memoir of one man’s coming-of-age, set during the twilight of apartheid and the tumultuous days of freedom that followed.
 
Trevor Noah’s unlikely path from apartheid South Africa to the desk of The Daily Show began with a criminal act: his birth. Trevor was born to a white Swiss father and a black Xhosa mother at a time when such a union was punishable by five years in prison. Living proof of his parents’ indiscretion, Trevor was kept mostly indoors for the earliest years of his life, bound by the extreme and often absurd measures his mother took to hide him from a government that could, at any moment, steal him away. Finally liberated by the end of South Africa’s tyrannical white rule, Trevor and his mother set forth on a grand adventure, living openly and freely and embracing the opportunities won by a centuries-long struggle.
 
Born a Crime is the story of a mischievous young boy who grows into a restless young man as he struggles to find himself in a world where he was never supposed to exist. It is also the story of that young man’s relationship with his fearless, rebellious, and fervently religious mother—his teammate, a woman determined to save her son from the cycle of poverty, violence, and abuse that would ultimately threaten her own life.","4.49","578,845 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""Memoir""},{""list_genre"":""Biography""},{""list_genre"":""Audiobook""},{""list_genre"":""Humor""},{""list_genre"":""Autobiography""},{""list_genre"":""Africa""},{""list_genre"":""...more""}]"
"1669190606-1430","https://www.goodreads.com/genres","Memoir","https://www.goodreads.com/genres/memoir","","https://www.goodreads.com/book/show/7445.The_Glass_Castle","The Glass Castle","Jeannette Walls","THE #1 NEW YORK TIMES BESTSELLER

The Glass Castle is a remarkable memoir of resilience and redemption, and a revelatory look into a family at once deeply dysfunctional and uniquely vibrant. When sober, Jeannette's brilliant and charismatic father captured his children's imagination, teaching them physics, geology, and how to embrace life fearlessly. But when he drank, he was dishonest and destructive. Her mother was a free spirit who abhorred the idea of domesticity and didn't want the responsibility of raising a family. 

The Walls children learned to take care of themselves. They fed, clothed, and protected one another, and eventually found their way to New York. Their parents followed them, choosing to be homeless even as their children prospered.

The Glass Castle is truly astonishing--a memoir permeated by the intense love of a peculiar but loyal family.","4.30","1,074,310 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""Memoir""},{""list_genre"":""Biography""},{""list_genre"":""Biography Memoir""},{""list_genre"":""Autobiography""},{""list_genre"":""Book Club""},{""list_genre"":""Adult""},{""list_genre"":""...more""}]"
